stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
PAGNOL-E,548981,"PAGNOL",,47.554224,-0.668527,,,0,place_PAGNOL,,0
PALLAC-E,21568,"PALLACH",,47.445941,-0.558793,,,0,place_JANPAL,,1
PALLACH,22076,"PALLACH",,47.446169,-0.558998,,,0,place_JANPAL,,1
PALLUAU,227710,"PALLUAU",,47.425504,-0.335457,,,0,place_PALLUA,,0
P-ANJO-E,32708,"PETIT ANJOU",,47.444518,-0.614611,,,0,place_PETANJ,,0
P-ANJOU,24330,"PETIT ANJOU",,47.444976,-0.615264,,,0,place_PETANJ,,0
PAPERIE,25531,"PAPERIE",,47.468722,-0.507036,,,0,place_PAPERI,,1
PAPERI-E,26837,"PAPERIE",,47.468462,-0.506527,,,0,place_PAPERI,,1
PAQUERAI,88085,"LA PAQUERAIE",,47.481187,-0.410090,,,0,place_PAQUER,,0
PAQUER-E,22063,"PAQUERETTE",,47.485962,-0.649518,,,0,place_PAQUE,,0
PAQUERET,38080,"PAQUERETTE",,47.485840,-0.649478,,,0,place_PAQUE,,0
PAQURA-E,703249,"LA PAQUERAIE",,47.481102,-0.410135,,,0,place_PAQUER,,0
PARC,2377,"RONCEVAUX",,47.486741,-0.598696,,,0,place_PARC,,0
PARCEX-E,13525,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.496987,-0.493407,,,0,place_EXPO,,1
PARCEXPO,12773,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.496892,-0.494157,,,0,place_EXPO,,1
PARCGA-E,16675,"GARENNE",,47.478341,-0.576503,,,0,place_GARENN,,1
PARCGARE,1681,"GARENNE",,47.478340,-0.576653,,,0,place_GARENN,,1
PARMEN-E,7606,"PARMENTIER",,47.453104,-0.518549,,,0,place_PARMEN,,0
PARMENTI,3753,"PARMENTIER",,47.453204,-0.518622,,,0,place_PARMEN,,0
PASQUEL,922466,"LA PASQUELERIE",,47.510651,-0.353188,,,0,place_PASQUE,,0
PASTEU-E,26529,"PASTEUR",,47.467113,-0.492969,,,0,place_SBPAS,,1
PASTEUR,25811,"PASTEUR",,47.466988,-0.493065,,,0,place_SBPAS,,1
PATIO,680234,"PATIO",,47.510719,-0.651796,,,0,place_PATIO,,0
PATIO-E,129375,"PATIO",,47.510819,-0.651733,,,0,place_PATIO,,0
PATIS,2076,"PATIS ST LEGER",,47.464623,-0.706898,,,0,place_PATIS,,0
PATIS-E,29802,"PATIS ST LEGER",,47.464757,-0.707047,,,0,place_PATIS,,0
PATNOIRE,31383,"PAUL BERT",,47.466318,-0.552460,,,0,place_PATINO,,1
PATTON,8271,"PATTON",,47.473342,-0.591630,,,0,place_PATTON,,0
PATTON-E,9022,"PATTON",,47.473440,-0.591641,,,0,place_PATTON,,0
PATUR-E,23972,"PATUREAUX",,47.434015,-0.527906,,,0,place_PATURO,,1
PATUREAU,20375,"PATUREAUX",,47.433815,-0.528022,,,0,place_PATURO,,1
PAUGE-E,30126,"PAUGER",,47.483216,-0.677825,,,0,place_PAUGER,,0
PAUGER,23604,"PAUGER",,47.482873,-0.678318,,,0,place_PAUGER,,0
PAVILL-E,7849,"PAVILLON",,47.465940,-0.620976,,,0,place_PAVILL,,0
PAVILLO,3922,"PAVILLON",,47.465368,-0.621756,,,0,place_PAVILL,,0
PCOUBE-E,6322,"COUBERTIN",,47.462452,-0.532314,,,0,place_PCOUBE,,0
PCOUBERT,27982,"COUBERTIN",,47.462415,-0.532468,,,0,place_PCOUBE,,0
PEGARDE,21733,"PETITE GARDE",,47.508358,-0.588143,,,0,place_PEGARD,,1
PEGARD-E,22451,"PETITE GARDE",,47.508405,-0.587936,,,0,place_PEGARD,,1
PELEGL-E,21148,"EGLISE DE PELLOUAILLES",,47.521494,-0.443926,,,0,place_PELEGL,,0
PELEGLIS,27979,"EGLISE DE PELLOUAILLES",,47.521613,-0.444059,,,0,place_PELEGL,,0
PELLEG-E,243747,"EGLISE DE PELLOUAILLES",,47.522438,-0.443502,,,0,place_PELEGL,,0
PELLER-E,13867,"PELLERINIERE",,47.460197,-0.487390,,,0,place_PELERI,,1
PELLERI,10802,"PELLERINIERE",,47.460693,-0.488233,,,0,place_PELERI,,1
PELMAI-E,29474,"MAIRIE DE PELLOUAILLES",,47.521729,-0.439407,,,0,place_PELMAI,,0
PELSTADE,26074,"STADE DE PELLOUAILLES",,47.523240,-0.438945,,,0,place_PELSTA,,0
PELSTA-E,22112,"STADE DE PELLOUAILLES",,47.523349,-0.438834,,,0,place_PELSTA,,0
PELUAU,16,"PELUAU",,47.489685,-0.567483,,,0,place_PELUAU,,1
PELUAU-E,22717,"PELUAU",,47.489426,-0.567792,,,0,place_PELUAU,,0
P-ELYS-E,189856,"ÉLYSÉE",,47.472256,-0.585115,,,0,place_ELYSEE,,1
PEPIN AR,824564,"GARE DE TRELAZE",,47.452152,-0.469599,,,0,place_GARTRE,,1
PEPINI-E,11360,"GARE DE TRELAZE",,47.452156,-0.469606,,,0,place_GARTRE,,1
PEPINIER,10185,"GARE DE TRELAZE",,47.452448,-0.470017,,,0,place_GARTRE,,1
PERAUD-E,16124,"PERRAUDIERE ZA",,47.436263,-0.700228,,,0,place_PERR36,,0
PERAUDIE,11921,"PERRAUDIERE ZA",,47.436242,-0.700040,,,0,place_PERR36,,0
PERDRIAU,4087,"PERDRIAU",,47.439734,-0.487372,,,0,place_PERDRI,,0
PERN23-C,31888,"PERRAUDIERE D 723",,47.438470,-0.698523,,,0,place_PERR23,,0
PERRAUDI,3443,"PERRAUDIERE ST LAMBERT",,47.482274,-0.681172,,,0,place_LAPERR,,0
PERRAU-E,19554,"PERRAUDIERE ST LAMBERT",,47.482390,-0.681416,,,0,place_LAPERR,,0
PERRBAUN,998251,"LA PERRAUDIERE",,47.508067,-0.346525,,,0,place_PERRBA,,0
PERRIE-E,215108,"PERRIERE",,47.463793,-0.408372,,,0,place_PERRIE,,0
PERRIERE,395213,"PERRIÈRE",,47.464766,-0.408236,,,0,place_PERRIE,,0
PERUSSAI,3238,"PERUSSAIE",,47.466084,-0.596350,,,0,place_PERUSS,,1
PERUSS-E,4185,"PERUSSAIE",,47.465529,-0.595458,,,0,place_PERUSS,,1
PETGUICH,607987,"LE PETIT GUICHARD",,47.526066,-0.479078,,,0,place_PETGUI,,0
PETGUI-E,993424,"LE PETIT GUICHARD",,47.526101,-0.478977,,,0,place_PETGUI,,0
PETIPA-E,21835,"PETITES PANNES",,47.488711,-0.569765,,,0,place_PETIPA,,1
PETIPANN,1322,"PETITES PANNES",,47.488778,-0.569979,,,0,place_PETIPA,,1
PETLANDE,11977,"PETITE LANDE",,47.550843,-0.580225,,,0,place_PETLAN,,0
PETLAN-E,13939,"PETITE LANDE",,47.554392,-0.581471,,,0,place_PETLAN,,0
PETPOR-E,6330,"PETIT PORT",,47.425732,-0.609708,,,0,place_PTPORT,,1
PETPORT,5677,"PETIT PORT",,47.425873,-0.609522,,,0,place_PTPORT,,1
PICAS,26555,"PICASSO",,47.452988,-0.523161,,,0,place_PICASO,,1
PICAS-E,43700,"PICASSO",,47.452891,-0.521960,,,0,place_PICASO,,1
PICASS-E,29141,"REPUBLIQUE TRELAZE",,47.450544,-0.505543,,,0,place_PICASS,,0
PICASSO,28488,"REPUBLIQUE TRELAZE",,47.450689,-0.505558,,,0,place_PICASS,,0
PIECE,22296,"PIECE DU MOULIN",,47.507364,-0.596622,,,0,place_PIECE,,1
PIECE-E,23406,"PIECE DU MOULIN",,47.507385,-0.596979,,,0,place_PIECE,,1
PIGEONDO,530735,"PIGEON D'OR",,47.469139,-0.389348,,,0,place_PIGEON,,0
PIGEON-E,33819,"PIGEON D'OR",,47.469058,-0.389172,,,0,place_PIGEON,,0
PIGNONIE,26672,"PIGNONIERE",,47.487289,-0.498263,,,0,place_PIGNON,,1
PIJUIG-E,98449,"PISCINE CAMILLE MUFFAT",,47.534191,-0.616522,,,0,place_PISJUI,,1
PIJUIGI,491332,"PISCINE CAMILLE MUFFAT",,47.534039,-0.616593,,,0,place_PISJUI,,1
PINEAUDI,370444,"LA PINEAUDIERE",,47.594372,-0.538185,,,0,place_PINEAU,,0
PINEAU-E,330880,"LA PINEAUDIERE",,47.594116,-0.538219,,,0,place_PINEAU,,0
PINELI-E,90368,"PINELIER",,47.523144,-0.743173,,,0,place_PINELI,,0
PINELIER,808769,"PINELIER",,47.522970,-0.743144,,,0,place_PINELI,,0
PINSON-E,24131,"PINSONS",,47.472569,-0.630313,,,0,place_PINSON,,0
PINSONS,23478,"PINSONS",,47.472499,-0.630124,,,0,place_PINSON,,0
PISANI,517316,"PISANI",,47.482962,-0.548944,,,0,place_PISANI,,0
PISCJU-E,6211,"PISCINE CAMILLE MUFFAT",,47.534191,-0.616522,,,0,place_PISJUI,,1
PISCJUIG,6185,"PISCINE CAMILLE MUFFAT",,47.534039,-0.616593,,,0,place_PISJUI,,1
PIVERD-E,31587,"PIVERDIERE",,47.437392,-0.609829,,,0,place_PIVERD,,1
PIVERDIE,30771,"PIVERDIERE",,47.437660,-0.609612,,,0,place_PIVERD,,1
PLACEN-E,19486,"PLACE NEY",,47.478569,-0.543098,,,0,place_PLACEN,,0
PLACENEY,18833,"PLACE NEY",,47.478347,-0.543534,,,0,place_PLACEN,,0
PLATEF-E,28725,"PLATEAU FLEURI",,47.529925,-0.597717,,,0,place_PLAFLE,,1
PLATFLEU,14518,"PLATEAU FLEURI",,47.529687,-0.598073,,,0,place_PLAFLE,,1
P-LBAR-E,475176,"LA BARRE",,47.472478,-0.597564,,,0,place_BARRE,,1
PLDEUR-E,30568,"PLACE DE L'EUROPE",,47.487755,-0.527171,,,0,place_EUROP5,,1
PLDULYCE,23588,"PLACE DU LYCEE",,47.466874,-0.544375,,,0,place_PLDULY,,1
PLDULY-E,29899,"PLACE DU LYCEE",,47.466909,-0.544598,,,0,place_PLDULY,,1
PLGBEL-E,386009,"BELLEVUE PLESSIS GRAMMOIRE",,47.504687,-0.440328,,,0,place_BELPLE,,0
PLGBELVU,340050,"BELLEVUE PLESSIS GRAMMOIRE",,47.504810,-0.440297,,,0,place_BELPLE,,0
PLGRAM-E,913474,"MAIRIE DU PLESSIS GRAMMOIRE",,47.501660,-0.430595,,,0,place_PLGRAM,,0
PLGRAMMO,17275,"MAIRIE DU PLESSIS GRAMMOIRE",,47.500975,-0.431636,,,0,place_PLGRAM,,0
PLMACE,32166,"MAIRIE DU PLESSIS MACE",,47.543828,-0.675138,,,0,place_PLEMAC,,0
PLMACE-E,17244,"MAIRIE DU PLESSIS MACE",,47.544088,-0.674758,,,0,place_PLEMAC,,0
PLOTIN-E,626210,"PLOTINIERE",,47.472141,-0.433089,,,0,place_PLOTIN,,0
PLOTINIE,32677,"PLOTINIERE",,47.472288,-0.433233,,,0,place_PLOTIN,,0
PLOTTI-E,90896,"PLOTTIERE",,47.522402,-0.610725,,,0,place_PLOTTI,,1
PLOTTIER,317864,"PLOTTIERE",,47.522342,-0.610902,,,0,place_PLOTTI,,1
P-MTSQ-E,673481,"MONTESQUIEU",,47.473471,-0.579703,,,0,place_MONTES,,1
POINCA-E,19244,"POINCARE",,47.500257,-0.589665,,,0,place_POINCA,,1
POINCARE,17808,"POINCARE",,47.499849,-0.589499,,,0,place_POINCA,,1
POIREL,14957,"POIREL",,47.461703,-0.562118,,,0,place_POIREL,,1
POIREL-E,5240,"POIREL",,47.461522,-0.562113,,,0,place_POIREL,,1
POISSO-E,16364,"COEUR DE MAINE",,47.472569,-0.556829,,,0,place_POISSO,,1
POISSONN,29689,"COEUR DE MAINE",,47.472316,-0.557167,,,0,place_POISSO,,1
POIVRE,690308,"POIVRE",,47.513532,-0.593046,,,0,place_POIVRE,,1
POIVRE-E,17887,"POIVRE",,47.513557,-0.593131,,,0,place_POIVRE,,1
POLE49,573557,"POLE 49",,47.489000,-0.491226,,,0,place_POLE49,,1
POLIGU-E,85187,"POLIGUET",,47.494567,-0.397164,,,0,place_POLIG,,0
POLIGUET,527584,"POLIGUET",,47.494498,-0.397273,,,0,place_POLIG,,0
POMANJ-E,19679,"POMANJOU",,47.500202,-0.520708,,,0,place_POMANJ,,0
POMANJO,18732,"POMANJOU",,47.500232,-0.520851,,,0,place_POMANJ,,0
POMONE,14481,"POMONE",,47.481356,-0.574590,,,0,place_POMONE,,1
POMONE-E,15036,"POMONE",,47.481516,-0.574384,,,0,place_POMONE,,1
PONTLA-E,16421,"PONT LAITIER",,47.413199,-0.617199,,,0,place_PONTLA,,1
PONTLAIT,15506,"PONT LAITIER",,47.413158,-0.617090,,,0,place_PONTLA,,1
PONTNO-E,4391,"PONT NOIR",,47.464022,-0.562619,,,0,place_PONTNO,,1
PONTNOIR,14304,"PONT NOIR",,47.463840,-0.562893,,,0,place_PONTNO,,1
PONTSC-E,15414,"MAIRIE DES PONTS DE CE",,47.425495,-0.525811,,,0,place_PONTSC,,1
PONTSCEM,14271,"MAIRIE DES PONTS DE CE",,47.425251,-0.525237,,,0,place_PONTSC,,1
PORTSG,30148,"LE PORT",,47.421506,-0.573614,,,0,place_LEPORT,,0
PORTSG-E,9108,"LE PORT",,47.421563,-0.573992,,,0,place_LEPORT,,0
POUIL AR,3580,"POUILLE",,47.432865,-0.532186,,,0,place_POUILL,,1
POUILLE,25650,"POUILLE",,47.432768,-0.531752,,,0,place_POUILL,,1
P-PATT-E,135067,"PATTON",,47.472197,-0.593451,,,0,place_PATTON,,1
PREVERT,646592,"PREVERT",,47.487774,-0.597530,,,0,place_PREVER,,0
PRIEURE,18873,"PRIEURE",,47.471893,-0.633646,,,0,place_PRIEUR,,1
PRIEUR-E,19657,"PRIEURE",,47.471869,-0.633574,,,0,place_PRIEUR,,1
PRINCE,31844,"PRINCE",,47.389523,-0.525723,,,0,place_PRINCE,,0
PRINCE-E,25212,"PRINCE",,47.389561,-0.525887,,,0,place_PRINCE,,0
PROME-E,27692,"PROMENIERS",,47.477386,-0.631355,,,0,place_PROMEN,,1
PROMENIE,26386,"PROMENIERS",,47.477310,-0.631391,,,0,place_PROMEN,,1
PROUD-E,6151,"PROUDHON",,47.461394,-0.603236,,,0,place_PROUDH,,0
PROUDH-E,30177,"PROUDHON",,47.461657,-0.603411,,,0,place_PROUDH,,1
PROUDHON,29327,"PROUDHON",,47.461204,-0.603844,,,0,place_PROUDH,,1
PROVIN-E,17083,"PROVINS",,47.492562,-0.502045,,,0,place_PROVIN,,1
PROVINS,14341,"PROVINS",,47.492528,-0.502422,,,0,place_PROVIN,,1
PRTLAU-E,4444,"PORT LAUNAY",,47.520920,-0.521626,,,0,place_LAUNAY,,0
PRTLAUNA,20548,"PORT LAUNAY",,47.520718,-0.521638,,,0,place_LAUNAY,,0
PRUILL,642291,"PRUILLE",,47.577165,-0.662793,,,0,place_PRUILL,,0
PRUILLE,817682,"PLACE DE LA FONTAINE",,47.577225,-0.662873,,,0,place_PRU_IR,,1
PRUILL-E,430244,"PRUILLE",,47.577058,-0.662755,,,0,place_PRUILL,,0
PRUNIE-E,27721,"PRUNIERS",,47.449315,-0.602529,,,0,place_PRUNIE,,1
PRUNIERS,43576,"PRUNIERS",,47.449060,-0.602696,,,0,place_PRUNIE,,1
PTANJO-E,7177,"CROISEE",,47.459078,-0.667484,,,0,place_CROISE,,0
PTANJOU,24470,"CROISEE",,47.458892,-0.668172,,,0,place_CROISE,,0
PTASSI-E,17550,"POLE TASSIGNY",,47.446472,-0.537415,,,0,place_PTASSI,,1
PTELANDE,671903,"LA PETITE LANDE",,47.451239,-0.431977,,,0,place_LAPETI,,0
PTFILL-E,19116,"PONT AUX FILLES",,47.512662,-0.515057,,,0,place_PTFILL,,0
PTFILLES,1435,"PONT AUX FILLES",,47.512010,-0.515024,,,0,place_PTFILL,,0
PTGRCHAM,12601,"PETITS GRANDCHAMPS",,47.463898,-0.714390,,,0,place_PETGRA,,0
PTGRCH-E,24018,"PETITS GRANDCHAMPS",,47.464034,-0.714341,,,0,place_PETGRA,,0
PTJOUR,18366,"POINT DU JOUR",,47.474264,-0.319784,,,0,place_PTJOUR,,0
PTMONGAZ,27077,"PETIT MONGAZON",,47.486943,-0.483302,,,0,place_PTMONG,,0
PTMONG-E,6242,"PETIT MONGAZON",,47.486715,-0.483341,,,0,place_PTMONG,,0
P-VDMA-E,246495,"VAL DE MAINE",,47.443071,-0.612935,,,0,place_VALDEM,,1
PYRA10-E,31499,"PYRAMIDE",,47.440078,-0.488733,,,0,place_PYRAMI,,0
PYRAM02,23017,"PYRAMIDE",,47.440880,-0.488639,,,0,place_PYRAM2,,1
PYRAM10,1573,"PYRAMIDE",,47.440986,-0.490185,,,0,place_PYRAMI,,0
PYRAM2-E,46871,"PYRAMIDE",,47.440815,-0.488518,,,0,place_PYRAM2,,1
QUANTI-E,83420,"QUANTINIERE",,47.455323,-0.471574,,,0,place_QUANTI,,1
QUANTIN,17853,"QUANTINIERE",,47.455106,-0.471666,,,0,place_QUANTI,,1
QVENTS,4688,"QUATRE VENTS",,47.497151,-0.420747,,,0,place_QUATRE,,0
QVENTS-E,15898,"QUATRE VENTS",,47.497096,-0.420865,,,0,place_QUATRE,,0
RABELA-E,28844,"RABELAIS",,47.461596,-0.546957,,,0,place_RABELA,,1
RABELAI,819,"RABELAIS",,47.461750,-0.546890,,,0,place_RABELA,,1
RAINIERE,476568,"RAINIERE",,47.578677,-0.476915,,,0,place_RAINIE,,0
RALL52-E,25929,"RALLIEMENT",,47.471430,-0.551835,,,0,place_RALLIE,,1
RALL-A,435252,"RALLIEMENT",,47.471448,-0.551832,,,0,place_RALLIE,,1
RALL-R,897236,"RALLIEMENT",,47.471369,-0.551915,,,0,place_RALLIE,,1
RAMON,25600,"RAMON",,47.486669,-0.537883,,,0,place_RAMON,,1
RAMON -E,7452,"RAMON",,47.486515,-0.538044,,,0,place_RAMON,,1
RANGEA-E,28686,"RANGEARDIERE",,47.410148,-0.622802,,,0,place_RANGEA,,1
RANGEARD,11014,"RANGEARDIERE",,47.410112,-0.622905,,,0,place_RANGEA,,1
RAPIDE-E,22324,"RAPIDEX",,47.502692,-0.513959,,,0,place_RAPIDE,,0
RAPIDEX,21736,"RAPIDEX",,47.502756,-0.514089,,,0,place_RAPIDE,,0
RASPAI-E,14912,"RASPAIL",,47.475037,-0.570094,,,0,place_RASPAI,,0
RASPAIL,3803,"RASPAIL",,47.474927,-0.570096,,,0,place_RASPAI,,0
RBRIOL-E,8269,"ROUTE DE BRIOLLAY",,47.486155,-0.532860,,,0,place_RBRIOL,,1
RBRIOLLA,24653,"ROUTE DE BRIOLLAY",,47.486404,-0.532884,,,0,place_RBRIOL,,1
RECLAI-E,641741,"RENE CLAIR",,47.536595,-0.621794,,,0,place_RECLAI,,1
RECLAIR,461517,"RENE CLAIR",,47.536699,-0.621849,,,0,place_RECLAI,,1
RENARD,27566,"RENARDIERE",,47.483846,-0.674031,,,0,place_RENARD,,0
RENAR-E,19748,"RENARDIERE",,47.483725,-0.674466,,,0,place_RENARD,,0
RENOIR,26525,"AUGUSTE RENOIR",,47.536082,-0.618577,,,0,place_RENOIR,,1
RENOIR-E,478423,"AUGUSTE RENOIR",,47.535998,-0.618425,,,0,place_RENOIR,,1
RENOU,6625,"RENOU",,47.436923,-0.486762,,,0,place_RENOU,,0
RENOU-E,4188,"RENOU",,47.437339,-0.486928,,,0,place_RENOU,,0
REPMON-E,31175,"REPUBLIQUE MONTREUIL",,47.528952,-0.610978,,,0,place_MONREP,,1
REPTRE-E,25507,"REPUBLIQUE TRELAZE",,47.450161,-0.504077,,,0,place_PICASS,,1
REPTRELA,9180,"REPUBLIQUE TRELAZE",,47.450145,-0.504357,,,0,place_PICASS,,1
REPUBL-E,6777,"REPUBLIQUE",,47.471694,-0.553859,,,0,place_RAMEAU,,1
REPUBLIQ,30691,"REPUBLIQUE",,47.471006,-0.553993,,,0,place_RAMEAU,,1
RESIDE-E,209683,"RESIDENCE",,47.572736,-0.486969,,,0,place_RESID,,0
RESIDENC,125095,"RESIDENCE",,47.572844,-0.486989,,,0,place_RESID,,0
RESTLA-E,428093,"RESTAURANT JEANNE DE LAVAL",,47.456854,-0.393803,,,0,place_ANREST,,0
RESTLAVA,675479,"RESTAURANT JEANNE DE LAVAL",,47.456977,-0.393840,,,0,place_ANREST,,0
RESTUN-E,28833,"RESTAU U",,47.479546,-0.600358,,,0,place_RESTAU,,1
RESTUNIV,27148,"RESTAU U",,47.479178,-0.600198,,,0,place_RESTAU,,1
REUSSI-E,366153,"REUSSIERES",,47.569300,-0.564308,,,0,place_REUSSI,,0
REUSSIER,434069,"REUSSIERES",,47.569408,-0.564321,,,0,place_REUSSI,,0
REVERI-E,13109,"REVERIES",,47.482106,-0.577855,,,0,place_REVERI,,1
REVERIES,12326,"REVERIES",,47.482005,-0.578452,,,0,place_REVERI,,1
RGILARDI,390494,"ROUTE DES GILARDIERES",,47.385927,-0.564687,,,0,place_GILARD,,0
RIDER,410494,"RIDEREAU",,47.477953,-0.391250,,,0,place_RIDERE,,1
RIDEREAU,567791,"RIDEREAU",,47.477925,-0.391209,,,0,place_RIDERE,,0
RIDERE-E,917645,"RIDEREAU",,47.478021,-0.391163,,,0,place_RIDERE,,0
RIMOUX,716161,"RIMOUX",,47.475803,-0.356206,,,0,place_RIMOUX,,0
RIMOUX-E,644943,"RIMOUX",,47.475743,-0.356174,,,0,place_RIMOUX,,0
RIOTTEAU,29013,"RIOTTEAU",,47.443933,-0.498789,,,0,place_RIOTTE,,0
RIOTTE-E,6695,"RIOTTEAU",,47.443830,-0.498719,,,0,place_RIOTTE,,0
RIPOLE-E,5826,"RIPOLLET",,47.511172,-0.588369,,,0,place_RIPOLE,,1
RIPOLLE,22179,"RIPOLLET",,47.510907,-0.588810,,,0,place_RIPOLE,,1
RIVET,5205,"RIVET",,47.436827,-0.516359,,,0,place_PERRIN,,1
RIVET-E,5331,"RIVET",,47.436684,-0.515915,,,0,place_PERRIN,,1
RMOINE-E,32116,"ROCHE AUX MOINES",,47.393890,-0.645907,,,0,place_RMOINE,,0
RMOINES,6489,"ROCHE AUX MOINES",,47.393847,-0.645740,,,0,place_RMOINE,,0
ROCEPI-E,17525,"ROC EPINE",,47.480265,-0.575807,,,0,place_ROCEPI,,1
ROCEPINE,636,"ROC EPINE",,47.480326,-0.575926,,,0,place_ROCEPI,,1
ROCHE-E,20309,"LA ROCHETTE",,47.528737,-0.751186,,,0,place_ROCHET,,0
ROCHEF-E,13000,"LA ROCHEFOUCAULD",,47.479428,-0.556732,,,0,place_ROCHE,,1
ROCHEFOU,6793,"LA ROCHEFOUCAULD",,47.478851,-0.556972,,,0,place_ROCHE,,1
ROCHETTE,22371,"LA ROCHETTE",,47.528593,-0.751085,,,0,place_ROCHET,,0
ROCHMA-E,370620,"ROCHE MAROTTE",,47.447371,-0.519286,,,0,place_ROCHM,,0
ROCHMAR,573094,"ROCHE MAROTTE",,47.447421,-0.519173,,,0,place_ROCHM,,0
RODIN,12656,"RODIN",,47.475959,-0.625691,,,0,place_RODIN,,1
RODIN -E,13309,"RODIN",,47.476066,-0.625726,,,0,place_RODIN,,1
ROFOUL-E,627992,"LA ROCHE FOULQUES",,47.575918,-0.455365,,,0,place_FOULQU,,0
ROFOULQ,55701,"LA ROCHE FOULQUES",,47.575868,-0.454769,,,0,place_FOULQU,,0
ROIPOLO,883602,"ROI DE POLOGNE",,47.469514,-0.561260,,,0,place_ROIPOL,,0
ROMA-AD,28445,"SAINTE GEMMES - ROCHE MORNA",,47.420236,-0.581478,,,0,place_SGEMME,,0
ROMAB-E,78271,"ROMANERIE",,47.484501,-0.508052,,,0,place_ROMANE,,0
ROMABLD,84626,"ROMANERIE",,47.484599,-0.507795,,,0,place_ROMANE,,0
ROMOR AR,17830,"SAINTE GEMMES - ROCHE MORNA",,47.420323,-0.581443,,,0,place_SGEMME,,1
ROMORNA,32360,"SAINTE GEMMES - ROCHE MORNA",,47.420324,-0.581400,,,0,place_SGEMME,,1
RONCERAY,10261,"RONCERAY",,47.529591,-0.564901,,,0,place_RONCER,,0
RONCER-E,20665,"RONCERAY",,47.530018,-0.565314,,,0,place_RONCER,,0
RONCIE-E,17649,"RONCIERES",,47.436056,-0.513728,,,0,place_RONCIE,,1
RONCIERE,3607,"RONCIERES",,47.435943,-0.513476,,,0,place_RONCIE,,1
ROUAIR-E,20788,"ROUAIRIE",,47.475664,-0.639018,,,0,place_ROUAIR,,1
ROUAIRIE,19971,"ROUAIRIE",,47.475690,-0.638920,,,0,place_ROUAIR,,1
ROUSSI-E,228030,"LA ROUSSIERE",,47.574653,-0.650834,,,0,place_ROUSS,,0
ROUSSIER,4742,"LA ROUSSIERE",,47.574652,-0.650673,,,0,place_ROUSS,,0
ROUTE4-E,4312,"ROUTE N 4",,47.441573,-0.492395,,,0,place_RTEN4,,0
ROUTEN 4,15621,"ROUTE N 4",,47.441809,-0.492663,,,0,place_RTEN4,,0
RTECHA-E,31093,"ROUTE DE CHAMPIGNE",,47.572340,-0.593312,,,0,place_RTECHA,,0
RTECHAMP,31470,"ROUTE DE CHAMPIGNE",,47.572262,-0.593460,,,0,place_RTECHA,,0
RTEDAN-E,14532,"ROUTE D'ANGERS",,47.425440,-0.556239,,,0,place_RTEDAN,,1
RTEDANGE,6743,"ROUTE D'ANGERS",,47.425501,-0.556521,,,0,place_RTEDAN,,1
RTEHAUCH,827510,"ROUTE DES HAUTES CHAPELLES",,47.476167,-0.381858,,,0,place_RTEHAU,,0
RTEHAU-E,427868,"ROUTE DES HAUTES CHAPELLES",,47.476088,-0.381921,,,0,place_RTEHAU,,0
RTEMEI-E,19122,"ROUTE DE LA MEIGNANNE",,47.477784,-0.639501,,,0,place_RTEMEI,,1
RTEMEIGN,18306,"ROUTE DE LA MEIGNANNE",,47.477719,-0.639482,,,0,place_RTEMEI,,1
RTEPAR-E,19337,"ROUTE DE PARIS",,47.489743,-0.507372,,,0,place_RTPARI,,1
RTEPARIS,17574,"ROUTE DE PARIS",,47.489597,-0.508103,,,0,place_RTPARI,,1
RTEROU-E,538444,"ROUTE DE LA ROUSSIERE",,47.571875,-0.650128,,,0,place_ROUSSI,,0
RTEROUSS,50541,"ROUTE DE LA ROUSSIERE",,47.571888,-0.649932,,,0,place_ROUSSI,,0
RTIERCE,409258,"ROUTE DE TIERCE",,47.584150,-0.496837,,,0,place_RTETIE,,0
RTINARD,9553,"ROCHE TINARD",,47.496413,-0.403720,,,0,place_ROCHTI,,0
RTINAR-E,273,"ROCHE TINARD",,47.496023,-0.401488,,,0,place_ROCHTI,,0
RTSORG-E,793058,"ROUTE DE SORGES",,47.432648,-0.490873,,,0,place_RTESOR,,0
RTSORGES,228228,"ROUTE DE SORGES",,47.432548,-0.490878,,,0,place_RTESOR,,0
RUAU,279260,"LE RUAU",,47.424320,-0.398701,,,0,place_RUAU,,0
RUAU-E,343146,"LE RUAU",,47.424247,-0.398617,,,0,place_RUAU,,0
RUCOURTE,224549,"RUE COURTE",,47.419680,-0.328780,,,0,place_RUCOUR,,0
RUELLE-E,27445,"RUELLES",,47.437339,-0.531554,,,0,place_RUELLE,,1
RUELLES,26825,"RUELLES",,47.437666,-0.531441,,,0,place_RUELLE,,1
SABLE-E,19865,"LA SABLE",,47.587048,-0.590393,,,0,place_SABLE,,0
SABLON-E,28751,"SABLONS",,47.439789,-0.533333,,,0,place_SABLON,,1
SABLONS,28098,"SABLONS",,47.440038,-0.533133,,,0,place_SABLON,,1
SAECOE-E,487713,"ECOLE PRIMAIRE PUBLIQUE SAVENNIERES",,47.383342,-0.655836,,,0,place_SAVELE,,0
SAECOELE,895663,"ECOLE PRIMAIRE PUBLIQUE SAVENNIERES",,47.383342,-0.655836,,,0,place_SAVELE,,0
